Curricular units 2nd sem (grade),Curricular units 2nd sem (approved),Tuition fees up to date,Curricular units 1st sem (grade),Curricular units 1st sem (approved),Scholarship holder,Debtor,Curricular units 2nd sem (evaluations),Target
12.415,6,1,12.415,6,1,0,15,1
13.428571428571429,6,1,14.428571428571429,5,0,0,7,1
14.312857142857142,7,1,14.312857142857142,7,1,0,8,1
13.4,5,1,12.0,4,0,0,6,1
13.714285714285714,6,1,13.833333333333334,6,0,0,7,1
12.142857142857142,6,1,12.166666666666666,6,0,0,7,1
13.6,5,1,13.2,5,1,0,7,1
15.4,6,1,15.4,6,0,1,7,1
15.925,8,1,13.385714285714286,7,1,0,8,1
11.0,4,1,10.857142857142858,6,0,1,10,0
12.0,5,1,11.333333333333334,5,0,0,8,1
13.6,5,1,14.5,4,1,0,5,1
12.375,6,1,14.166666666666666,6,1,0,8,1
12.0,6,1,12.833333333333334,6,0,0,8,1
14.5,6,1,13.333333333333334,6,0,0,6,1
14.571428571428571,6,1,13.666666666666666,6,1,0,7,1
11.0,5,0,10.833333333333334,6,1,1,7,0
13.142857142857142,6,1,13.428571428571429,6,0,0,8,1
0.0,0,0,0.0,0,0,0,10,0
0.0,0,0,0.0,0,0,0,0,0
11.6,5,1,11.5,4,0,0,6,0
0.0,0,0,0.0,0,0,0,5,0
13.5,6,1,14.142857142857142,6,1,0,6,1
0.0,0,1,0.0,0,0,0,6,0
12.8,10,1,13.8,10,1,0,10,1
13.6,5,1,13.6,10,0,0,10,0
11.88888888888889,9,1,11.733333333333333,15,0,0,17,1
10.0,1,0,10.0,1,0,0,9,0
0.0,0,1,0.0,0,0,0,6,0
13.30625,7,1,13.046666666666669,6,0,0,10,0
13.285714285714286,7,1,11.8,10,0,0,7,1
13.11,8,1,13.11,8,0,0,8,1
14.414285714285716,7,1,14.414285714285716,7,0,0,8,1
0.0,0,0,0.0,0,0,0,10,0
12.2,5,1,12.333333333333334,5,0,0,7,1
10.0,1,1,0.0,0,1,0,8,0
13.3125,8,1,14.1,7,1,0,8,1
13.045,8,1,13.045,8,0,0,8,1
14.2525,8,1,14.2525,8,1,0,8,1
15.075714285714286,7,1,15.075714285714286,7,0,0,8,1
13.214285714285714,12,1,13.15,17,0,0,22,1
11.8,5,1,12.333333333333334,5,1,0,7,1
13.122222222222222,8,1,13.778571428571428,7,1,0,10,1
11.0,1,0,10.333333333333334,3,0,1,14,0
12.375,6,1,13.571428571428571,6,1,0,11,1
13.428571428571429,7,1,12.75,11,0,0,7,1
12.0,1,1,13.0,3,0,0,15,0
0.0,0,0,0.0,0,0,1,9,0
0.0,0,1,0.0,0,1,1,0,0
11.0,1,0,12.5,2,0,0,13,0
14.142857142857142,6,1,14.857142857142858,6,0,0,8,1
11.571428571428571,7,1,12.0,8,0,0,8,1
0.0,0,0,0.0,0,1,1,0,1
12.6875,8,1,12.828571428571427,7,0,0,8,1
0.0,0,1,0.0,0,0,0,0,0
14.0,5,1,13.333333333333334,6,0,0,8,1
13.072857142857144,14,1,13.072857142857144,14,1,0,20,1
11.0,3,0,12.0,5,0,0,7,0
16.0,6,1,15.5,6,0,0,6,1
0.0,0,1,0.0,0,0,0,6,0
15.166666666666666,6,1,14.714285714285714,6,1,0,6,1
15.333333333333334,6,1,16.714285714285715,6,0,0,6,1
11.666666666666666,6,1,10.857142857142858,6,1,0,7,1
12.416666666666666,6,1,11.658333333333331,6,0,0,11,1
12.0,6,1,11.6,5,1,0,7,1
12.666666666666666,6,1,12.166666666666666,6,1,0,8,1
12.833333333333334,6,1,12.5,6,1,0,6,1
12.56,5,0,12.56,5,0,1,8,0
14.23125,8,1,13.19,7,0,0,8,1
11.25,4,1,11.0,3,1,1,9,1
0.0,0,1,0.0,0,0,0,0,1
11.714285714285714,6,1,11.6,5,1,0,10,1
14.266666666666666,6,1,14.266666666666666,6,0,0,7,1
12.428571428571429,7,1,12.666666666666666,9,0,0,7,1
12.771428571428572,7,1,12.771428571428572,7,0,0,11,1
0.0,0,1,0.0,0,0,0,5,0
13.571428571428571,6,1,15.5,6,1,0,7,1
13.75,4,1,11.333333333333334,6,0,0,12,0
13.4,5,1,13.333333333333334,6,1,0,10,1
10.0,2,1,12.333333333333334,4,1,0,14,1
0.0,0,1,0.0,0,0,0,0,0
11.6,4,1,12.6,5,0,0,9,1
13.6,5,1,14.857142857142858,6,0,0,10,1
13.181818181818182,11,1,11.916666666666666,12,0,0,13,1
0.0,0,1,0.0,0,0,0,5,0
0.0,0,0,0.0,0,0,0,5,0
15.5,6,1,17.0,6,0,0,6,1
11.384615384615383,13,1,12.210526315789474,19,0,0,13,1
12.857142857142858,5,1,13.0,6,1,0,9,1
0.0,0,0,0.0,0,0,1,0,0
12.714285714285714,6,1,13.571428571428571,6,0,0,9,1
0.0,0,1,14.0,1,0,0,4,0
0.0,0,0,0.0,0,0,0,5,0
11.1,10,1,12.461538461538462,13,0,0,13,0
13.0,5,1,14.4,4,0,0,6,1
0.0,0,0,0.0,0,0,0,0,0
14.166666666666666,6,1,14.333333333333334,6,0,1,6,1
10.727272727272728,11,1,11.909090909090908,11,0,1,14,1
14.375,6,1,13.714285714285714,6,0,0,8,1
0.0,0,1,0.0,0,0,1,0,0
12.2375,7,1,13.46,5,1,0,8,0
13.333333333333334,6,1,15.0,6,0,0,6,1
0.0,0,1,0.0,0,1,0,0,0
12.8,5,1,13.4,5,0,0,6,1
13.75,4,1,11.25,4,0,1,8,1
11.6,5,1,12.6,5,0,0,7,1
11.833333333333334,6,1,12.666666666666666,6,0,0,6,1
12.105263157894736,19,1,12.333333333333334,21,0,1,19,1
11.0,5,1,12.0,5,1,0,11,0
16.6,5,1,16.4,5,0,0,5,1
0.0,0,1,0.0,0,0,0,0,0
14.75,4,1,12.75,6,0,0,6,1
14.4,5,1,14.8,5,0,0,5,1
11.5,17,1,10.36842105263158,17,0,0,18,1
0.0,0,1,0.0,0,0,0,0,0
12.384615384615383,13,1,12.692307692307692,13,0,0,22,1
0.0,0,1,0.0,0,0,0,0,0
0.0,0,0,0.0,0,0,1,10,0
11.875,8,1,13.0,11,0,0,22,0
11.666666666666666,3,1,12.5,4,0,0,8,0
11.25,4,1,12.2,5,1,0,10,1
12.0,2,1,10.0,1,0,0,13,0
11.5,6,1,12.333333333333334,6,1,0,8,1
15.23076923076923,12,1,14.307692307692308,13,0,0,15,1
13.5,8,1,14.454545454545457,11,0,0,8,1
13.2,5,1,11.0,5,0,0,5,1
12.833333333333334,6,1,13.142857142857142,6,1,0,6,1
11.857142857142858,6,1,13.75,6,1,0,7,1
13.8,5,1,14.0,6,1,0,9,1
12.5,6,1,13.75,8,0,0,9,1
0.0,0,1,0.0,0,0,0,6,0
12.428571428571429,6,1,13.166666666666666,6,1,0,8,1
12.0,6,1,12.444444444444445,9,0,0,8,0
13.0,5,1,12.666666666666666,6,0,0,7,1
10.5,6,1,11.333333333333334,6,0,0,7,1
14.575,8,1,13.6125,7,0,0,8,1
12.414285714285716,7,1,12.414285714285716,7,0,0,8,1
0.0,0,1,0.0,0,0,0,0,1
0.0,0,1,0.0,0,0,0,0,0
13.125,8,1,11.0,7,0,0,8,1
13.5,6,1,14.0,6,1,0,6,1
12.0,3,1,12.0,4,0,0,10,0
12.5,6,1,12.5,6,0,0,7,1
11.333333333333334,6,1,11.333333333333334,6,1,0,9,1
14.066666666666668,6,1,14.066666666666668,6,1,0,7,1
13.571428571428571,7,1,13.555555555555555,8,0,0,10,1
12.25,4,0,11.6,5,0,1,11,0
0.0,0,1,0.0,0,0,0,0,0
13.27625,8,1,13.27625,8,0,0,8,1
0.0,0,1,0.0,0,0,0,0,0
14.75,6,1,14.375,6,0,0,8,1
0.0,0,1,0.0,0,0,0,0,0
14.5,10,1,13.416666666666666,12,0,0,10,1
12.321428571428571,7,1,12.97166666666667,6,0,0,9,1
11.833333333333334,12,1,10.928571428571429,14,0,0,16,0
0.0,0,0,0.0,0,0,1,7,0
0.0,0,1,0.0,0,1,0,0,1
12.4,5,1,11.333333333333334,6,0,0,11,0
0.0,0,1,11.0,1,0,0,5,0
12.757142857142856,7,1,12.757142857142856,7,1,0,9,1
14.666666666666666,6,1,14.5,6,1,0,6,1
14.571428571428571,6,1,13.833333333333334,6,0,1,7,1
10.4,5,1,11.25,4,0,0,7,1
0.0,0,1,0.0,0,0,0,0,0
12.5,2,1,0.0,0,0,0,5,0
0.0,0,1,13.0,1,0,1,14,0
0.0,0,1,0.0,0,0,1,5,0
11.971428571428572,7,1,11.971428571428572,7,0,0,12,1
0.0,0,1,0.0,0,0,0,11,0
12.25,4,1,16.0,1,0,1,8,0
0.0,0,1,0.0,0,0,0,0,0
0.0,0,0,12.75,4,0,0,5,0
0.0,0,1,0.0,0,0,0,0,0
12.333333333333334,6,1,12.2,5,1,0,6,1
13.583333333333334,11,1,14.5,12,1,0,15,1
13.833333333333334,11,1,13.0,6,0,0,14,1
12.75,8,1,11.714285714285714,7,0,0,8,1
13.0,3,1,10.25,4,0,0,10,0
0.0,0,1,0.0,0,0,0,0,0
13.142857142857142,6,1,12.375,6,0,0,7,1
12.0,6,1,12.666666666666666,6,0,0,6,1
12.0,1,1,10.5,3,0,0,19,0
12.6,5,1,14.125,6,0,0,10,1
13.833333333333334,6,1,14.666666666666666,6,0,0,12,1
0.0,0,1,0.0,0,0,0,0,0
14.8,5,1,14.0,6,1,0,7,1
0.0,0,1,0.0,0,0,0,0,1
0.0,0,1,0.0,0,0,0,7,0
11.0,8,1,12.636363636363637,11,0,0,8,1
11.0,2,1,12.333333333333334,3,0,0,13,0
12.833333333333334,6,1,15.0,6,0,0,10,1
12.666666666666666,6,1,11.75,4,1,0,10,1
14.13714285714286,7,1,14.13714285714286,7,0,0,8,1
11.0,1,1,12.0,2,0,0,6,0
11.5,4,1,10.8,5,0,0,9,1
12.5,6,1,13.285714285714286,6,1,1,8,0
12.6,5,1,13.6,5,1,1,5,1
14.1875,8,1,13.55,7,0,0,8,1
11.166666666666666,6,1,13.5,4,0,0,7,1
14.2,5,1,11.6,5,1,0,9,1
12.6,4,1,12.5,10,0,0,9,1
12.666666666666666,2,1,11.0,1,0,0,11,0
12.333333333333334,3,1,11.6,4,0,0,10,1
0.0,0,1,0.0,0,0,0,0,0
14.6,10,1,14.636363636363637,10,0,0,13,1
12.166666666666666,6,1,13.0,6,1,0,6,1
13.875,16,1,12.785714285714286,14,0,0,18,0
12.0,5,1,14.5,6,0,0,7,1
12.75,4,0,14.6,4,0,0,5,0
12.166666666666666,6,0,12.5,6,0,0,6,1
13.125,6,1,14.0,6,1,0,8,1
14.575,8,1,13.801428571428572,7,1,0,8,1
13.666666666666666,6,0,14.428571428571429,6,0,1,7,1
14.35,6,1,14.35,6,1,0,7,1
13.5,6,1,14.333333333333334,6,0,0,6,1
11.833333333333334,6,1,13.333333333333334,6,0,0,6,1
13.25,11,0,13.0,12,0,0,14,1
13.0,4,1,14.5,6,1,0,11,1
11.82,7,1,11.82,7,1,0,8,1
0.0,0,1,0.0,0,0,0,0,0
12.666666666666666,6,1,12.4,5,1,0,7,1
11.857142857142858,6,1,12.571428571428571,6,0,0,8,1
14.9,8,1,13.857142857142858,7,1,0,8,1
13.8,5,1,11.833333333333334,5,0,0,7,1
13.666666666666666,6,1,14.666666666666666,6,0,0,8,1
0.0,0,0,0.0,0,0,0,10,0
12.18888888888889,7,1,13.422222222222224,7,0,0,11,1
12.2,5,1,14.0,6,1,0,8,0
13.375,8,1,12.142857142857142,7,1,0,8,0
13.0,5,1,12.8,5,1,1,5,1
14.955555555555556,8,1,14.572857142857142,7,1,0,9,1
11.0,4,1,11.25,4,0,0,6,1
14.6,4,1,14.4,5,0,0,11,0
14.4625,8,1,12.982857142857142,7,0,0,8,1
13.0,6,1,15.75,6,0,0,8,1
14.0,3,1,12.285714285714286,5,0,0,19,0
13.571428571428571,7,1,13.755,6,0,0,9,1
13.5,6,1,13.833333333333334,6,1,0,11,1
0.0,0,1,0.0,0,0,0,0,0
14.627777777777778,8,1,14.711111111111112,7,0,0,9,1
13.7,9,1,14.615384615384617,11,0,0,11,1
14.533333333333331,8,1,13.677142857142858,7,0,0,9,1
12.8,5,1,13.166666666666666,5,1,0,5,1
11.333333333333334,5,1,10.8,5,0,0,12,1
12.833333333333334,5,1,12.0,3,0,0,7,1
14.71875,8,1,13.958333333333334,6,0,0,8,1
12.25,4,1,13.0,4,0,0,9,0
0.0,0,1,0.0,0,1,0,0,1
0.0,0,1,0.0,0,1,0,0,1
14.0,7,1,14.0,7,1,0,8,1
11.333333333333334,3,1,12.0,4,0,0,11,0
14.0,7,1,13.625,8,1,0,7,1
10.0,4,1,12.5,4,0,0,8,1
11.909090909090908,11,1,12.428571428571429,14,0,0,22,0
15.9,8,1,13.3875,7,0,0,8,1
12.205555555555556,8,1,12.648333333333332,6,1,0,9,1
13.333333333333334,6,1,14.0,6,0,0,6,1
11.857142857142858,5,1,12.8,5,0,0,10,1
10.833333333333334,6,1,11.333333333333334,6,0,0,11,1
0.0,0,0,0.0,0,0,0,0,0
13.0,6,1,14.166666666666666,6,1,0,9,1
13.833333333333334,6,1,12.833333333333334,6,0,0,6,1
11.833333333333334,6,0,12.0,4,0,1,9,0
13.142857142857142,6,1,13.0,6,1,0,7,0
13.6,5,0,12.333333333333334,6,0,0,8,1
11.625,6,1,12.571428571428571,6,1,0,8,1
12.833333333333334,6,1,12.333333333333334,6,1,0,6,1
10.75,4,1,13.0,5,0,0,8,1
14.2,5,1,13.166666666666666,6,0,0,8,0
13.6,5,1,13.333333333333334,5,1,0,6,1
13.142857142857142,5,1,13.0,4,0,0,8,1
11.7,3,1,10.9,5,0,0,21,0
16.0,6,1,15.857142857142858,6,1,0,6,1
13.0,3,1,12.6,5,1,0,9,0
14.571428571428571,6,1,14.0,6,1,0,7,1
13.0,2,0,14.666666666666666,3,0,0,7,0
14.0,6,1,13.666666666666666,6,1,0,6,1
0.0,0,1,0.0,0,0,0,0,0
12.628571428571428,7,1,12.628571428571428,7,0,0,8,1
14.232857142857142,7,1,14.232857142857142,7,1,0,8,1
0.0,0,1,10.0,2,0,0,12,0
11.0,4,1,12.25,4,1,0,10,0
13.0,6,0,13.5,6,1,1,6,1
11.5,6,1,12.2,5,1,0,7,1
0.0,0,1,0.0,0,0,1,0,0
12.75,8,1,12.0,6,0,0,9,1
12.5,5,1,12.35,6,1,0,12,1
0.0,0,1,0.0,0,0,0,0,0
0.0,0,0,0.0,0,0,1,5,0
12.0,5,0,11.6,5,0,1,9,0
12.22222222222222,9,0,11.75,12,0,0,16,0
13.666666666666666,3,1,11.333333333333334,3,0,0,7,0
12.25,4,1,10.8,5,0,0,5,1
13.5,2,1,12.5,5,0,0,8,0
14.166666666666666,5,1,15.2,5,0,0,6,1
12.575,8,1,13.314285714285717,7,1,1,8,1
12.083333333333334,11,1,13.090909090909092,11,1,0,12,1
0.0,0,0,0.0,0,0,1,0,0
11.5,6,1,12.2,5,0,0,6,1
12.428571428571429,14,1,11.2,15,0,0,15,1
12.0,4,1,12.333333333333334,3,0,0,7,1
15.94285714285714,7,1,15.94285714285714,7,0,0,8,1
0.0,0,1,0.0,0,0,0,0,0
10.714285714285714,6,1,10.25,4,0,0,8,1
12.5,6,1,14.166666666666666,6,1,0,6,1
14.575,20,1,14.575,20,1,0,23,1
0.0,0,1,10.0,1,1,0,6,0
11.428571428571429,6,1,12.285714285714286,6,1,0,8,1
12.333333333333334,6,1,14.0,6,1,0,6,1
0.0,0,1,11.25,4,0,0,0,0
0.0,0,1,12.0,1,0,0,12,0
13.32625,8,1,13.47,7,0,0,8,1
12.8,5,1,12.4,5,0,0,5,1
11.5,4,0,11.75,3,0,0,11,0
0.0,0,0,0.0,0,0,1,0,0
12.428571428571429,6,1,12.0,6,0,0,7,1
15.4,5,1,15.333333333333334,5,0,0,6,0
12.32,8,1,12.32,8,1,0,8,1
14.75625,8,1,13.79857142857143,7,0,0,8,1
15.4,5,1,16.333333333333332,5,1,0,5,1
0.0,0,1,0.0,0,0,0,0,0
15.366666666666667,8,1,14.757142857142856,7,0,0,9,1
12.333333333333334,6,1,11.666666666666666,6,0,0,6,0
11.5,6,1,11.666666666666666,6,0,0,6,1
13.333333333333334,6,1,15.0,6,1,0,6,1
0.0,0,0,0.0,0,0,1,0,0
13.333333333333334,6,1,13.571428571428571,6,0,0,6,1
11.5,4,1,10.8,5,0,0,9,1
12.833333333333334,6,1,11.4,5,0,0,10,0
11.55,8,1,10.642857142857142,7,1,0,8,1
14.65,6,1,14.65,6,0,0,7,1
14.863636363636363,8,1,13.714285714285714,7,1,0,11,1
12.071428571428571,13,1,12.266666666666667,15,0,0,14,1
15.4,5,1,11.0,5,0,0,6,1
13.0,5,1,13.8,5,0,1,5,1
12.833333333333334,6,1,12.666666666666666,6,1,0,6,1
12.0,5,1,11.75,6,0,0,10,1
12.785714285714286,7,1,12.785714285714286,7,1,0,8,1
13.333333333333334,6,1,14.444444444444445,6,0,0,6,1
0.0,0,1,0.0,0,0,0,0,1
11.75,4,1,12.75,4,0,0,10,1
16.5,6,1,16.857142857142858,6,0,0,6,1
15.0,6,1,13.166666666666666,6,0,0,6,1
14.285714285714286,6,1,16.5,6,0,0,8,1
11.6,5,1,11.75,4,0,0,6,1
0.0,0,1,11.0,1,0,0,6,0
15.114285714285714,7,1,15.114285714285714,7,1,0,8,1
14.285714285714286,6,1,15.5,6,1,0,7,1
12.0,8,1,11.142857142857142,7,1,0,10,1
11.333333333333334,6,1,11.333333333333334,6,1,0,8,1
10.75,4,1,10.6,5,1,1,7,1
0.0,0,0,0.0,0,0,1,0,0
13.833333333333334,6,1,15.666666666666666,6,1,1,6,1
15.0,11,1,15.333333333333334,12,0,0,15,1
11.25,8,1,12.0,9,0,0,21,1
10.0,2,1,10.333333333333334,3,0,0,11,0
0.0,0,1,0.0,0,1,0,0,1
11.8,5,1,12.857142857142858,6,1,0,8,1
14.328571428571427,7,1,14.328571428571427,7,0,0,8,1
16.333333333333332,6,1,15.0,6,1,0,6,1
12.4,5,1,13.6,5,0,0,5,1
13.25,4,1,12.857142857142858,5,1,0,8,1
10.0,1,1,14.5,2,0,0,6,0
10.5,3,1,10.666666666666666,3,0,0,7,0
11.333333333333334,6,0,13.428571428571429,6,1,1,8,0
10.868,4,1,11.716666666666663,7,1,0,13,1
12.8,5,1,12.0,4,1,0,5,1
10.75,4,0,13.2,5,0,1,8,0
12.25,4,1,12.2,5,0,1,10,0
12.157142857142857,6,1,12.58,5,1,0,9,1
0.0,0,1,0.0,0,0,1,8,0
14.0,8,1,12.428571428571429,6,1,0,8,1
13.0,6,1,13.0,6,1,0,6,0
14.535714285714286,7,1,14.535714285714286,7,0,0,8,1
13.666666666666666,6,1,16.0,6,0,0,6,1
12.666666666666666,3,1,13.142857142857142,5,0,1,15,0
11.142857142857142,8,1,11.6875,11,0,0,20,1
13.666666666666666,5,1,13.833333333333334,6,1,0,12,1
0.0,0,1,0.0,0,0,0,0,0
0.0,0,0,0.0,0,1,0,5,0
0.0,0,1,0.0,0,0,0,8,0
0.0,0,1,10.0,1,0,0,5,0
0.0,0,1,0.0,0,0,0,0,0
0.0,0,0,0.0,0,0,0,6,0
13.0,4,1,12.6,4,0,0,6,0
11.25,4,1,12.375,7,0,0,8,0
0.0,0,0,0.0,0,0,0,0,0
12.666666666666666,3,1,12.6,5,0,0,8,1
0.0,0,1,0.0,0,0,0,6,0
12.84142857142857,7,1,12.84142857142857,7,0,0,8,1
0.0,0,1,0.0,0,0,0,5,0
12.833333333333334,6,1,14.166666666666666,6,0,0,6,1
11.0,3,1,10.8,4,0,0,14,0
0.0,0,1,13.0,6,0,0,12,0
0.0,0,0,0.0,0,0,0,0,0
13.333333333333334,5,1,13.0,5,0,0,6,1
11.571428571428571,6,1,11.571428571428571,6,0,1,9,0
11.0,5,0,11.5,4,0,1,6,0
10.75,4,1,11.0,5,0,0,6,1
15.571428571428571,6,1,17.11111111111111,6,0,0,9,1
12.166666666666666,6,1,12.571428571428571,6,1,0,6,1
0.0,0,1,0.0,0,0,0,8,0
15.166666666666666,6,1,14.5,6,0,0,6,1
12.333333333333334,6,1,13.5,6,1,0,6,1
10.0,2,0,11.2,5,0,0,14,0
12.25,4,1,10.666666666666666,3,0,0,5,1
0.0,0,1,0.0,0,0,0,8,0
0.0,0,1,10.0,1,0,1,5,0
12.0,5,0,12.36,5,1,1,15,0
14.714285714285714,6,1,15.25,6,1,0,7,1
0.0,0,0,0.0,0,0,1,6,0
12.25,4,1,13.0,1,0,0,9,0
13.81375,8,1,13.81375,8,0,0,8,1
12.875,6,1,13.285714285714286,6,0,1,13,1
13.044444444444444,8,1,11.9625,7,1,0,9,1
13.116666666666667,6,1,13.683333333333332,6,0,0,11,1
14.985714285714286,7,1,14.985714285714286,7,0,0,8,1
12.6,5,1,12.5,4,0,0,6,1
0.0,0,1,0.0,0,0,0,0,0
13.661,8,1,13.78,7,0,0,10,1
14.2725,8,1,13.805,7,0,0,8,1
12.6,5,1,13.8,5,0,0,5,1
13.9375,8,1,14.424285714285714,7,0,0,8,1
12.5,6,1,13.166666666666666,6,1,0,6,1
12.272727272727272,11,1,12.071428571428571,14,0,0,13,1
12.0,1,1,10.25,3,0,0,7,0
14.11,8,1,14.11,8,1,0,8,1
10.666666666666666,3,1,12.4,5,0,0,10,0
12.0,6,0,12.0,6,0,0,6,0
13.5,6,1,14.833333333333334,6,1,0,6,1
13.5,6,1,15.428571428571429,6,1,0,7,1
11.4,5,1,11.6,5,1,0,11,1
14.0,6,1,14.166666666666666,6,0,0,6,1
0.0,0,1,9.8,1,1,0,7,0
11.0,4,1,10.714285714285714,4,1,0,9,1
0.0,0,1,0.0,0,1,0,5,0
13.0,1,1,12.333333333333334,3,1,1,12,0
12.25,6,1,13.0,6,0,0,15,1
11.25,4,1,11.4,4,0,0,5,1
12.766666666666666,6,1,12.766666666666666,6,0,0,7,1
12.666666666666666,6,1,12.6,5,0,1,6,1
13.4,5,1,13.0,7,1,0,5,1
14.316666666666668,6,1,14.316666666666668,6,0,0,7,1
12.0,5,1,12.75,4,0,0,5,1
12.6,5,1,13.4,5,1,0,5,1
0.0,0,0,0.0,0,0,1,5,0
13.8,5,1,15.75,4,1,0,5,1
11.0,1,1,12.4,5,0,0,11,0
12.333333333333334,6,1,11.5,6,1,0,7,1
14.0,5,1,13.4,5,0,0,5,1
0.0,0,1,0.0,0,0,0,0,0
11.6,5,1,13.285714285714286,7,0,0,13,0
10.5,2,1,11.5,4,1,0,16,0
11.714285714285714,7,1,13.25,8,1,0,8,1
13.4,10,1,12.25,11,0,0,12,1
0.0,0,1,12.0,1,0,0,6,0
11.142857142857142,7,1,10.923076923076923,13,0,0,10,1
11.0,5,1,12.0,10,0,0,11,0
14.4,5,1,13.714285714285714,5,1,0,7,1
13.0,2,1,10.0,1,0,0,8,0
11.5,6,1,10.333333333333334,2,1,0,7,1
14.625,8,1,12.728571428571428,7,0,0,8,1
12.875,8,0,13.333333333333334,12,0,0,8,0
10.833333333333334,6,1,11.333333333333334,6,1,0,9,1
13.8,5,1,13.8,5,0,0,6,1
0.0,0,1,12.0,1,0,0,13,0
10.166666666666666,3,0,11.25,4,0,0,11,0
12.0,5,1,10.5,4,0,0,6,1
11.615384615384617,13,1,11.555555555555555,18,0,0,13,1
0.0,0,1,14.0,1,0,0,7,0
0.0,0,0,13.0,1,0,0,8,0
11.0,1,1,11.0,2,0,0,14,0
11.25,4,1,10.5,4,0,0,8,1
11.566666666666668,5,0,12.86,4,0,1,10,0
14.0,6,1,14.25,6,0,0,7,1
0.0,0,0,0.0,0,0,0,0,0
0.0,0,1,0.0,0,0,0,0,0
14.3625,8,1,13.894285714285711,7,1,0,8,1
13.31375,8,1,13.46875,7,1,0,8,1
14.6,5,1,13.6,5,1,0,5,1
13.833333333333334,6,1,14.666666666666666,6,1,0,6,1
13.0,6,1,13.666666666666666,6,0,0,7,1
13.727272727272728,11,1,13.3,10,0,0,11,1
12.428571428571429,7,1,13.454545454545457,11,0,0,13,1
13.41625,8,1,13.41625,8,1,0,8,1
0.0,0,1,0.0,0,0,0,0,0
13.0,5,1,11.333333333333334,6,1,0,8,1
14.625,6,1,16.0,6,0,0,10,0
0.0,0,0,0.0,0,0,0,6,0
14.2,5,1,14.8,5,0,0,5,1
14.0,2,0,13.0,1,0,0,5,0
0.0,0,1,0.0,0,1,0,0,1
10.0,1,0,10.0,4,0,1,6,0
12.0,6,1,11.2,5,0,1,7,1
13.0,3,1,11.833333333333334,6,1,0,11,1
0.0,0,1,0.0,0,0,0,0,0
0.0,0,1,10.5,2,0,0,10,0
13.571428571428571,5,0,12.5,5,0,0,7,0
0.0,0,1,0.0,0,0,0,0,0
12.0,8,1,12.333333333333334,9,0,0,12,1
10.0,1,1,0.0,0,0,0,8,0
11.571428571428571,6,1,11.142857142857142,5,1,0,9,1
12.0,5,0,12.166666666666666,5,0,0,12,0
11.5,2,0,11.0,2,0,1,8,0
10.666666666666666,3,0,11.0,1,0,0,6,0
11.8,5,1,13.25,4,0,0,13,1
0.0,0,0,12.5,2,0,0,10,0
12.25,4,0,12.142857142857142,7,0,0,9,0
11.333333333333334,3,1,12.0,3,0,0,10,0
0.0,0,0,0.0,0,0,0,0,0
12.666666666666666,6,1,12.833333333333334,6,1,0,8,1
11.666666666666666,3,0,12.0,5,0,1,7,0
13.0,1,1,12.0,2,0,0,12,0
0.0,0,1,0.0,0,0,0,7,0
0.0,0,1,0.0,0,0,0,0,0
11.6,5,1,11.375,6,0,0,10,1
0.0,0,1,12.0,2,0,1,7,0
10.5,2,1,12.0,1,0,0,23,0
11.0,2,1,12.0,3,0,0,7,0
11.833333333333334,5,1,12.714285714285714,6,1,0,8,1
15.3,8,1,15.3,8,1,0,8,1
0.0,0,0,11.5,2,0,0,9,0
0.0,0,1,0.0,0,0,0,10,0
0.0,0,1,0.0,0,0,0,0,0
13.125,5,0,12.666666666666666,3,0,0,10,0
14.0,6,1,13.5,6,1,0,6,1
11.4,5,1,12.0,5,1,0,10,1
0.0,0,0,0.0,0,0,1,5,0
10.5,4,1,11.8,5,0,0,8,0
13.0,1,0,11.5,2,0,0,13,0
14.616666666666667,6,1,14.616666666666667,6,0,0,7,1
11.333333333333334,3,1,11.0,4,0,1,12,0
0.0,0,1,0.0,0,0,0,0,0
12.192307692307692,7,1,12.192307692307692,7,0,0,22,1
12.333333333333334,6,1,12.833333333333334,6,1,0,7,1
11.833333333333334,5,1,12.875,5,1,0,6,1
12.5,6,1,12.166666666666666,6,1,0,6,1
12.857142857142858,6,1,13.428571428571429,6,0,0,12,1
14.666666666666666,6,1,14.5,6,1,0,8,1
12.857142857142858,7,1,12.142857142857142,7,1,0,7,1
13.9,6,1,13.9,6,0,0,7,1
12.066666666666668,3,1,13.766666666666666,3,0,0,11,0
12.545454545454543,11,1,11.615384615384617,13,0,0,14,0
14.142857142857142,6,1,15.166666666666666,6,1,0,7,1
0.0,0,1,0.0,0,0,0,5,0
10.714285714285714,6,1,10.8,5,1,0,8,1
14.955555555555556,8,1,13.995714285714287,7,0,0,9,1
11.8,6,1,13.285714285714286,6,0,0,16,1
13.25,11,1,12.75,12,1,0,16,1
12.285714285714286,7,1,12.714285714285714,7,1,1,7,1
12.88625,8,1,12.88625,8,0,0,8,1
12.666666666666666,6,1,13.0,5,1,0,6,1
11.2,5,1,12.2,5,1,0,6,1
13.88888888888889,9,1,13.785714285714286,11,0,0,9,1
14.50125,8,1,14.50125,8,1,0,8,1
14.35,6,1,14.35,6,0,0,7,1
12.333333333333334,6,1,11.5,6,1,0,6,1
14.666666666666666,6,1,11.714285714285714,6,1,0,6,1
13.666666666666666,6,1,13.0,5,0,0,6,1
14.02625,8,1,13.56875,7,1,0,8,1
